Country Name,Country Code,Series,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Algeria,DZA,"Completion rate, primary education, rural, fourth quintile, male (%)",UIS.CR.1.RUR.Q4.M,..,..,..,..,..,..,..,..,91.76279,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, rural, middle quintile, female (%)",UIS.CR.1.RUR.Q3.F,..,..,..,..,..,..,..,..,95.65966,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, rural, middle quintile, male (%)",UIS.CR.1.RUR.Q3.M,..,..,..,..,..,..,..,..,98.05479,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, rural, poorest quintile, female (%)",UIS.CR.1.RUR.Q1.F,..,..,..,..,..,..,..,..,83.60454,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, rural, poorest quintile, male (%)",UIS.CR.1.RUR.Q1.M,..,..,..,..,..,..,..,..,88.19249,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, rural, richest quintile, female (%)",UIS.CR.1.RUR.Q5.F,..,..,..,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, rural, richest quintile, male (%)",UIS.CR.1.RUR.Q5.M,..,..,..,..,..,..,..,..,99.30479,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, rural, second quintile, female (%)",UIS.CR.1.RUR.Q2.F,..,..,..,..,..,..,..,..,95.71443,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, rural, second quintile, male (%)",UIS.CR.1.RUR.Q2.M,..,..,..,..,..,..,..,..,95.86108,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, urban, fourth quintile, female (%)",UIS.CR.1.URB.Q4.F,..,..,..,..,..,..,..,..,97.381,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, urban, fourth quintile, male (%)",UIS.CR.1.URB.Q4.M,..,..,..,..,..,..,..,..,96.30407,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, urban, middle quintile, female (%)",UIS.CR.1.URB.Q3.F,..,..,..,..,..,..,..,..,95.35567,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, urban, middle quintile, male (%)",UIS.CR.1.URB.Q3.M,..,..,..,..,..,..,..,..,91.34735,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, urban, poorest quintile, female (%)",UIS.CR.1.URB.Q1.F,..,..,..,..,..,..,..,..,91.63583,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, urban, poorest quintile, male (%)",UIS.CR.1.URB.Q1.M,..,..,..,..,..,..,..,..,85.31914,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, urban, richest quintile, female (%)",UIS.CR.1.URB.Q5.F,..,..,..,..,..,..,..,..,99.61356,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, urban, richest quintile, male (%)",UIS.CR.1.URB.Q5.M,..,..,..,..,..,..,..,..,98.71632,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, urban, second quintile, female (%)",UIS.CR.1.URB.Q2.F,..,..,..,..,..,..,..,..,96.77923,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, primary education, urban, second quintile, male (%)",UIS.CR.1.URB.Q2.M,..,..,..,..,..,..,..,..,93.13811,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, rural, fourth quintile, female (%)",UIS.CR.3.RUR.Q4.F,..,..,..,..,..,..,..,..,50.76578,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, rural, fourth quintile, male (%)",UIS.CR.3.RUR.Q4.M,..,..,..,..,..,..,..,..,21.56359,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, rural, middle quintile, female (%)",UIS.CR.3.RUR.Q3.F,..,..,..,..,..,..,..,..,36.85374,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, rural, middle quintile, male (%)",UIS.CR.3.RUR.Q3.M,..,..,..,..,..,..,..,..,22.19584,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, rural, poorest quintile, female (%)",UIS.CR.3.RUR.Q1.F,..,..,..,..,..,..,..,..,21.47527,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, rural, poorest quintile, male (%)",UIS.CR.3.RUR.Q1.M,..,..,..,..,..,..,..,..,13.01183,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, rural, richest quintile, female (%)",UIS.CR.3.RUR.Q5.F,..,..,..,..,..,..,..,..,66.08883,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, rural, richest quintile, male (%)",UIS.CR.3.RUR.Q5.M,..,..,..,..,..,..,..,..,47.1646,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, rural, second quintile, female (%)",UIS.CR.3.RUR.Q2.F,..,..,..,..,..,..,..,..,23.56469,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, rural, second quintile, male (%)",UIS.CR.3.RUR.Q2.M,..,..,..,..,..,..,..,..,13.61582,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, urban, fourth quintile, female (%)",UIS.CR.3.URB.Q4.F,..,..,..,..,..,..,..,..,40.83656,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, urban, fourth quintile, male (%)",UIS.CR.3.URB.Q4.M,..,..,..,..,..,..,..,..,24.93235,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, urban, middle quintile, female (%)",UIS.CR.3.URB.Q3.F,..,..,..,..,..,..,..,..,36.2955,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, urban, middle quintile, male (%)",UIS.CR.3.URB.Q3.M,..,..,..,..,..,..,..,..,16.12651,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, urban, poorest quintile, female (%)",UIS.CR.3.URB.Q1.F,..,..,..,..,..,..,..,..,23.09426,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, urban, poorest quintile, male (%)",UIS.CR.3.URB.Q1.M,..,..,..,..,..,..,..,..,8.15117,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, urban, richest quintile, female (%)",UIS.CR.3.URB.Q5.F,..,..,..,..,..,..,..,..,56.92194,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, urban, richest quintile, male (%)",UIS.CR.3.URB.Q5.M,..,..,..,..,..,..,..,..,42.17507,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, urban, second quintile, female (%)",UIS.CR.3.URB.Q2.F,..,..,..,..,..,..,..,..,29.25928,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Completion rate, upper secondary education, urban, second quintile, male (%)",UIS.CR.3.URB.Q2.M,..,..,..,..,..,..,..,..,14.20317,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, rural, fourth quintile, female (%)",UIS.CR.2.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, rural, fourth quintile, male (%)",UIS.CR.2.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, rural, middle quintile, female (%)",UIS.CR.2.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, rural, middle quintile, male (%)",UIS.CR.2.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, rural, poorest quintile, female (%)",UIS.CR.2.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, rural, poorest quintile, male (%)",UIS.CR.2.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, rural, richest quintile, female (%)",UIS.CR.2.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, rural, richest quintile, male (%)",UIS.CR.2.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, rural, second quintile, female (%)",UIS.CR.2.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, rural, second quintile, male (%)",UIS.CR.2.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, urban, fourth quintile, female (%)",UIS.CR.2.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, urban, fourth quintile, male (%)",UIS.CR.2.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, urban, middle quintile, female (%)",UIS.CR.2.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, urban, middle quintile, male (%)",UIS.CR.2.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, urban, poorest quintile, female (%)",UIS.CR.2.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, urban, poorest quintile, male (%)",UIS.CR.2.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, urban, richest quintile, female (%)",UIS.CR.2.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, urban, richest quintile, male (%)",UIS.CR.2.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, urban, second quintile, female (%)",UIS.CR.2.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, lower secondary education, urban, second quintile, male (%)",UIS.CR.2.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, rural, fourth quintile, female (%)",UIS.CR.1.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, rural, fourth quintile, male (%)",UIS.CR.1.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, rural, middle quintile, female (%)",UIS.CR.1.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, rural, middle quintile, male (%)",UIS.CR.1.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, rural, poorest quintile, female (%)",UIS.CR.1.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, rural, poorest quintile, male (%)",UIS.CR.1.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, rural, richest quintile, female (%)",UIS.CR.1.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, rural, richest quintile, male (%)",UIS.CR.1.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, rural, second quintile, female (%)",UIS.CR.1.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, rural, second quintile, male (%)",UIS.CR.1.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, urban, fourth quintile, female (%)",UIS.CR.1.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, urban, fourth quintile, male (%)",UIS.CR.1.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, urban, middle quintile, female (%)",UIS.CR.1.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, urban, middle quintile, male (%)",UIS.CR.1.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, urban, poorest quintile, female (%)",UIS.CR.1.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, urban, poorest quintile, male (%)",UIS.CR.1.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, urban, richest quintile, female (%)",UIS.CR.1.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, urban, richest quintile, male (%)",UIS.CR.1.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, urban, second quintile, female (%)",UIS.CR.1.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, primary education, urban, second quintile, male (%)",UIS.CR.1.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, rural, fourth quintile, female (%)",UIS.CR.3.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, rural, fourth quintile, male (%)",UIS.CR.3.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, rural, middle quintile, female (%)",UIS.CR.3.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, rural, middle quintile, male (%)",UIS.CR.3.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, rural, poorest quintile, female (%)",UIS.CR.3.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, rural, poorest quintile, male (%)",UIS.CR.3.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, rural, richest quintile, female (%)",UIS.CR.3.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, rural, richest quintile, male (%)",UIS.CR.3.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, rural, second quintile, female (%)",UIS.CR.3.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, rural, second quintile, male (%)",UIS.CR.3.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, urban, fourth quintile, female (%)",UIS.CR.3.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, urban, fourth quintile, male (%)",UIS.CR.3.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, urban, middle quintile, female (%)",UIS.CR.3.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, urban, middle quintile, male (%)",UIS.CR.3.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, urban, poorest quintile, female (%)",UIS.CR.3.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, urban, poorest quintile, male (%)",UIS.CR.3.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, urban, richest quintile, female (%)",UIS.CR.3.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, urban, richest quintile, male (%)",UIS.CR.3.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, urban, second quintile, female (%)",UIS.CR.3.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Completion rate, upper secondary education, urban, second quintile, male (%)",UIS.CR.3.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, rural, fourth quintile, female (%)",UIS.CR.2.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, rural, fourth quintile, male (%)",UIS.CR.2.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, rural, middle quintile, female (%)",UIS.CR.2.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, rural, middle quintile, male (%)",UIS.CR.2.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, rural, poorest quintile, female (%)",UIS.CR.2.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, rural, poorest quintile, male (%)",UIS.CR.2.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, rural, richest quintile, female (%)",UIS.CR.2.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, rural, richest quintile, male (%)",UIS.CR.2.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, rural, second quintile, female (%)",UIS.CR.2.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, rural, second quintile, male (%)",UIS.CR.2.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, urban, fourth quintile, female (%)",UIS.CR.2.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, urban, fourth quintile, male (%)",UIS.CR.2.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, urban, middle quintile, female (%)",UIS.CR.2.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, urban, middle quintile, male (%)",UIS.CR.2.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, urban, poorest quintile, female (%)",UIS.CR.2.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, urban, poorest quintile, male (%)",UIS.CR.2.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, urban, richest quintile, female (%)",UIS.CR.2.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, urban, richest quintile, male (%)",UIS.CR.2.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Completion rate, lower secondary education, urban, second quintile, female (%)",UIS.CR.2.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
